Table S2. Movement Data for GPS-Instrumented Stones on Racetrack Playa,,,,,,,,,,,,,,,,
Death Valley National Park,,,,,,,,,,,,,,,,
Stone Name: EOS; Location Designation: A3;  Mass: 16.6 Kg,,,,,,Stone Name: MAIA; Location Designation: A6;  Mass: 8.2 Kg,,,,,,Stone Name: FREYA; Location Designation: A11;  Mass: 15.4 Kg,,,,
"""Date""","""Time(UTC)""","""Lat(deg)""","""Long(deg)""","""Velocity(m/min)""",,"""Date"""," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min),,Date," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min)
12/4/13,19:26:25,36.6739373,-117.552742,0.056682,,12/4/13,19:26:19,36.6746762,-117.5542572,0.255381,,12/20/2013,19:58:30,36.6761379,-117.5552809,0.021374
12/4/13,19:26:26,36.6739372,-117.552742,0.056682,,12/4/13,19:26:20,36.6746762,-117.5542572,0.25853,,12/20/2013,19:58:31,36.6761379,-117.555281,0.03589
12/4/13,19:26:27,36.6739372,-117.552742,0.07178,,12/4/13,19:26:21,36.6746762,-117.5542573,0.27464,,12/20/2013,19:58:32,36.6761379,-117.555281,0.202895
12/4/13,19:26:28,36.6739372,-117.552742,0.056682,,12/4/13,19:26:22,36.6746763,-117.5542573,0.278217,,12/20/2013,19:58:33,36.6761378,-117.5552811,0.056682
12/4/13,19:26:29,36.6739372,-117.552742,0.051706,,12/4/13,19:26:23,36.6746763,-117.5542574,0.31398,,12/20/2013,19:58:34,36.6761378,-117.5552811,0.056682
12/4/13,19:26:30,36.6739372,-117.5527421,0.051706,,12/4/13,19:26:24,36.6746764,-117.5542574,0.318245,,12/20/2013,19:58:35,36.6761378,-117.5552811,0.064123
12/4/13,19:26:31,36.6739372,-117.5527421,0.051706,,12/4/13,19:26:25,36.6746764,-117.5542575,0.318245,,12/20/2013,19:58:36,36.6761378,-117.5552812,0.064123
12/4/13,19:26:32,36.6739371,-117.5527421,0.051706,,12/4/13,19:26:26,36.6746764,-117.5542575,0.318245,,12/20/2013,19:58:37,36.6761378,-117.5552812,0.064123
12/4/13,19:26:33,36.6739371,-117.5527421,0.051706,,12/4/13,19:26:27,36.6746764,-117.5542575,0.328256,,12/20/2013,19:58:38,36.6761378,-117.5552812,0.064123
12/4/13,19:26:34,36.6739371,-117.5527422,0.049937,,12/4/13,19:26:28,36.6746764,-117.5542576,0.343517,,12/20/2013,19:58:39,36.6761378,-117.5552812,0.073282
12/4/13,19:26:35,36.6739371,-117.5527422,0.049937,,12/4/13,19:26:29,36.6746764,-117.5542576,0.354111,,12/20/2013,19:58:40,36.6761378,-117.5552813,0.073282
12/4/13,19:26:36,36.6739371,-117.5527422,0.049937,,12/4/13,19:26:30,36.6746765,-117.5542576,0.338509,,12/20/2013,19:58:41,36.6761378,-117.5552813,0.073282
12/4/13,19:26:37,36.6739371,-117.5527422,0.066583,,12/4/13,19:26:31,36.6746765,-117.5542576,0.338509,,12/20/2013,19:58:42,36.6761378,-117.5552813,0.073282
12/4/13,19:26:38,36.673937,-117.5527422,0.06792,,12/4/13,19:26:32,36.6746765,-117.5542576,0.343517,,12/20/2013,19:58:43,36.6761378,-117.5552813,0.094688
12/4/13,19:26:39,36.673937,-117.5527423,0.06792,,12/4/13,19:26:33,36.6746765,-117.5542577,0.348969,,12/20/2013,19:58:44,36.6761378,-117.5552814,0.094688
12/4/13,19:26:40,36.673937,-117.5527423,0.056682,,12/4/13,19:26:34,36.6746766,-117.5542577,0.343517,,12/20/2013,19:58:45,36.6761378,-117.5552814,0.087065
12/4/13,19:26:41,36.673937,-117.5527424,0.064123,,12/4/13,19:26:35,36.6746766,-117.5542577,0.333957,,12/20/2013,19:58:46,36.6761379,-117.5552814,0.094688
12/4/13,19:26:42,36.673937,-117.5527424,0.064123,,12/4/13,19:26:36,36.6746766,-117.5542578,0.333957,,12/20/2013,19:58:47,36.6761378,-117.5552814,0.106315
12/4/13,19:26:43,36.673937,-117.5527424,0.064123,,12/4/13,19:26:37,36.6746766,-117.5542578,0.328256,,12/20/2013,19:58:48,36.6761378,-117.5552815,0.106315
12/4/13,19:26:44,36.673937,-117.5527424,0.064123,,12/4/13,19:26:38,36.6746767,-117.5542578,0.328256,,12/20/2013,19:58:49,36.6761378,-117.5552815,0.094688
12/4/13,19:26:45,36.673937,-117.5527424,0.052214,,12/4/13,19:26:39,36.6746767,-117.5542578,0.319107,,12/20/2013,19:58:50,36.6761378,-117.5552814,0.087065
12/4/13,19:26:46,36.673937,-117.5527424,0.052214,,12/4/13,19:26:40,36.6746767,-117.5542579,0.333957,,12/20/2013,19:58:51,36.6761378,-117.5552814,0.087065
12/4/13,19:26:47,36.673937,-117.5527424,0.063125,,12/4/13,19:26:41,36.6746768,-117.5542579,0.333957,,12/20/2013,19:58:52,36.6761378,-117.5552814,0.087065
12/4/13,19:26:48,36.673937,-117.5527425,0.063125,,12/4/13,19:26:42,36.6746768,-117.5542579,0.348969,,12/20/2013,19:58:53,36.6761378,-117.5552814,0.087065
12/4/13,19:26:49,36.673937,-117.5527425,0.063125,,12/4/13,19:26:43,36.6746769,-117.554258,0.333957,,12/20/2013,19:58:54,36.6761378,-117.5552814,0.094688
12/4/13,19:26:50,36.673937,-117.5527425,0.063125,,12/4/13,19:26:44,36.6746769,-117.554258,0.319107,,12/20/2013,19:58:55,36.6761377,-117.5552814,0.094688
12/4/13,19:26:51,36.673937,-117.5527425,0.063125,,12/4/13,19:26:45,36.6746769,-117.554258,0.333957,,12/20/2013,19:58:56,36.6761377,-117.5552814,0.094688
12/4/13,19:26:52,36.673937,-117.5527425,0.063125,,12/4/13,19:26:46,36.674677,-117.554258,0.319107,,12/20/2013,19:58:57,36.6761377,-117.5552814,0.094688
12/4/13,19:26:53,36.673937,-117.5527425,0.063125,,12/4/13,19:26:47,36.674677,-117.554258,0.325522,,12/20/2013,19:58:58,36.6761377,-117.5552814,0.094688
12/4/13,19:26:54,36.673937,-117.5527425,0.074852,,12/4/13,19:26:48,36.674677,-117.5542581,0.325522,,12/20/2013,19:58:59,36.6761377,-117.5552814,0.094688
12/4/13,19:26:55,36.673937,-117.5527425,0.074852,,12/4/13,19:26:49,36.674677,-117.5542581,0.304444,,12/20/2013,19:59:00,36.6761377,-117.5552814,0.106315
12/4/13,19:26:56,36.673937,-117.5527425,0.074852,,12/4/13,19:26:50,36.674677,-117.5542581,0.289994,,12/20/2013,19:59:01,36.6761377,-117.5552814,0.106315
12/4/13,19:26:57,36.673937,-117.5527425,0.063125,,12/4/13,19:26:51,36.674677,-117.5542581,0.31116,,12/20/2013,19:59:02,36.6761377,-117.5552814,0.087065
12/4/13,19:26:58,36.673937,-117.5527424,0.063125,,12/4/13,19:26:52,36.6746771,-117.5542582,0.297038,,12/20/2013,19:59:03,36.6761377,-117.5552813,0.074852
12/4/13,19:26:59,36.673937,-117.5527424,0.069077,,12/4/13,19:26:53,36.6746771,-117.5542582,0.283189,,12/20/2013,19:59:04,36.6761377,-117.5552813,0.083596
12/4/13,19:27:00,36.6739371,-117.5527424,0.074852,,12/4/13,19:26:54,36.6746771,-117.5542582,0.261878,,12/20/2013,19:59:05,36.6761376,-117.5552813,0.083596
12/4/13,19:27:01,36.673937,-117.5527425,0.063125,,12/4/13,19:26:55,36.6746771,-117.5542582,0.243752,,12/20/2013,19:59:06,36.6761376,-117.5552813,0.073282
12/4/13,19:27:02,36.673937,-117.5527424,0.063125,,12/4/13,19:26:56,36.6746771,-117.5542583,0.222399,,12/20/2013,19:59:07,36.6761376,-117.5552813,0.073282
12/4/13,19:27:03,36.673937,-117.5527424,0.056156,,12/4/13,19:26:57,36.6746771,-117.5542582,0.226946,,12/20/2013,19:59:08,36.6761376,-117.5552813,0.073282
12/4/13,19:27:04,36.6739371,-117.5527424,0.063125,,12/4/13,19:26:58,36.6746772,-117.5542582,0.213743,,12/20/2013,19:59:09,36.6761376,-117.5552813,0.073282
12/4/13,19:27:05,36.6739371,-117.5527424,0.043533,,12/4/13,19:26:59,36.6746772,-117.5542582,0.213743,,12/20/2013,19:59:10,36.6761376,-117.5552813,0.064123
12/4/13,19:27:06,36.6739371,-117.5527423,0.043533,,12/4/13,19:27:00,36.6746772,-117.5542582,0.205597,,12/20/2013,19:59:11,36.6761376,-117.5552813,0.064123
12/4/13,19:27:07,36.6739373,-117.5527423,0.052214,,12/4/13,19:27:01,36.6746772,-117.5542582,0.205597,,12/20/2013,19:59:12,36.6761376,-117.5552813,0.042749
12/4/13,19:27:08,36.6739374,-117.5527423,0.064123,,12/4/13,19:27:02,36.6746773,-117.5542582,0.198025,,12/20/2013,19:59:13,36.6761376,-117.5552813,0.052214
12/4/13,19:27:09,36.6739375,-117.5527423,0.056682,,12/4/13,19:27:03,36.6746773,-117.5542582,0.198025,,12/20/2013,19:59:14,36.6761376,-117.5552814,0.052214
12/4/13,19:27:10,36.6739375,-117.5527423,0.051706,,12/4/13,19:27:04,36.6746774,-117.5542582,0.191095,,12/20/2013,19:59:15,36.6761376,-117.5552814,0.042749
12/4/13,19:27:11,36.6739375,-117.5527422,0.084302,,12/4/13,19:27:05,36.6746774,-117.5542582,0.205757,,12/20/2013,19:59:16,36.6761376,-117.5552814,0.042749
12/4/13,19:27:12,36.6739376,-117.5527422,0.084302,,12/4/13,19:27:06,36.6746775,-117.5542582,0.205757,,12/20/2013,19:59:17,36.6761376,-117.5552814,0.056682
12/4/13,19:27:13,36.6739376,-117.5527422,0.083229,,12/4/13,19:27:07,36.6746775,-117.5542582,0.199997,,12/20/2013,19:59:18,36.6761375,-117.5552814,0.056682
12/4/13,19:27:14,36.6739376,-117.5527422,0.10077,,12/4/13,19:27:08,36.6746775,-117.5542582,0.210699,,12/20/2013,19:59:19,36.6761375,-117.5552814,0.051706
12/4/13,19:27:15,36.6739377,-117.5527421,0.103412,,12/4/13,19:27:09,36.6746776,-117.5542581,0.19499,,12/20/2013,19:59:20,36.6761375,-117.5552814,0.051706
12/4/13,19:27:16,36.6739377,-117.552742,0.123268,,12/4/13,19:27:10,36.6746776,-117.5542581,0.210699,,12/20/2013,19:59:21,36.6761375,-117.5552814,0.051706
12/4/13,19:27:17,36.6739378,-117.5527419,0.123268,,12/4/13,19:27:11,36.6746777,-117.5542581,0.226542,,12/20/2013,19:59:22,36.6761375,-117.5552814,0.051706
12/4/13,19:27:18,36.6739377,-117.5527419,0.149089,,12/4/13,19:27:12,36.6746778,-117.5542581,0.220101,,12/20/2013,19:59:23,36.6761375,-117.5552814,0.049937
12/4/13,19:27:19,36.6739378,-117.5527418,0.164128,,12/4/13,19:27:13,36.6746778,-117.554258,0.220101,,12/20/2013,19:59:24,36.6761375,-117.5552814,0.049937
12/4/13,19:27:20,36.6739379,-117.5527418,0.176784,,12/4/13,19:27:14,36.6746779,-117.554258,0.220101,,12/20/2013,19:59:25,36.6761375,-117.5552814,0.066583
12/4/13,19:27:21,36.6739379,-117.5527417,0.198025,,12/4/13,19:27:15,36.6746779,-117.554258,0.21681,,12/20/2013,19:59:26,36.6761375,-117.5552814,0.049937
12/4/13,19:27:22,36.673938,-117.5527416,0.198025,,12/4/13,19:27:16,36.6746779,-117.5542579,0.216395,,12/20/2013,19:59:27,36.6761375,-117.5552814,0.051706
12/4/13,19:27:23,36.673938,-117.5527416,0.205597,,12/4/13,19:27:17,36.6746779,-117.5542578,0.216395,,12/20/2013,19:59:28,36.6761375,-117.5552814,0.049937
12/4/13,19:27:24,36.673938,-117.5527415,0.205597,,12/4/13,19:27:18,36.674678,-117.5542578,0.216395,,12/20/2013,19:59:29,36.6761375,-117.5552815,0.051706
12/4/13,19:27:25,36.673938,-117.5527415,0.213743,,12/4/13,19:27:19,36.674678,-117.5542578,0.21805,,12/20/2013,19:59:30,36.6761375,-117.5552815,0.051706
12/4/13,19:27:26,36.673938,-117.5527414,0.213743,,12/4/13,19:27:20,36.674678,-117.5542577,0.201541,,12/20/2013,19:59:31,36.6761375,-117.5552815,0.06792
12/4/13,19:27:27,36.673938,-117.5527414,0.222399,,12/4/13,19:27:21,36.674678,-117.5542577,0.201541,,12/20/2013,19:59:32,36.6761374,-117.5552815,0.051706
12/4/13,19:27:28,36.673938,-117.5527414,0.222399,,12/4/13,19:27:22,36.674678,-117.5542577,0.190796,,12/20/2013,19:59:33,36.6761375,-117.5552815,0.06792
12/4/13,19:27:29,36.673938,-117.5527414,0.235117,,12/4/13,19:27:23,36.674678,-117.5542576,0.190796,,12/20/2013,19:59:34,36.6761374,-117.5552815,0.056682
12/4/13,19:27:30,36.6739381,-117.5527414,0.235117,,12/4/13,19:27:24,36.674678,-117.5542576,0.190796,,12/20/2013,19:59:35,36.6761374,-117.5552816,0.056682
12/4/13,19:27:31,36.6739381,-117.5527414,0.235117,,12/4/13,19:27:25,36.674678,-117.5542576,0.190796,,12/20/2013,19:59:36,36.6761374,-117.5552816,0.056682
12/4/13,19:27:32,36.6739381,-117.5527414,0.235117,,12/4/13,19:27:26,36.6746781,-117.5542576,0.174884,,12/20/2013,19:59:37,36.6761374,-117.5552816,0.056682
12/4/13,19:27:33,36.6739381,-117.5527414,0.235117,,12/4/13,19:27:27,36.674678,-117.5542576,0.179451,,12/20/2013,19:59:38,36.6761374,-117.5552816,0.056682
12/4/13,19:27:34,36.6739381,-117.5527414,0.243752,,12/4/13,19:27:28,36.674678,-117.5542576,0.184879,,12/20/2013,19:59:39,36.6761374,-117.5552816,0.056682
12/4/13,19:27:35,36.6739381,-117.5527413,0.243752,,12/4/13,19:27:29,36.674678,-117.5542575,0.184879,,12/20/2013,19:59:40,36.6761374,-117.5552816,0.056682
12/4/13,19:27:36,36.6739381,-117.5527413,0.256491,,12/4/13,19:27:30,36.674678,-117.5542575,0.184879,,12/20/2013,19:59:41,36.6761374,-117.5552816,0.056682
12/4/13,19:27:37,36.6739382,-117.5527413,0.2483,,12/4/13,19:27:31,36.674678,-117.5542575,0.170046,,12/20/2013,19:59:42,36.6761374,-117.5552816,0.073282
12/4/13,19:27:38,36.6739382,-117.5527413,0.2483,,12/4/13,19:27:32,36.674678,-117.5542576,0.184879,,12/20/2013,19:59:43,36.6761374,-117.5552817,0.073282
12/4/13,19:27:39,36.6739382,-117.5527413,0.243752,,12/4/13,19:27:33,36.6746781,-117.5542576,0.184879,,12/20/2013,19:59:44,36.6761374,-117.5552817,0.063125
12/4/13,19:27:40,36.6739382,-117.5527412,0.27411,,12/4/13,19:27:34,36.6746781,-117.5542576,0.184879,,12/20/2013,19:59:45,36.6761374,-117.5552817,0.063125
12/4/13,19:27:41,36.6739382,-117.5527411,0.269657,,12/4/13,19:27:35,36.6746781,-117.5542576,0.191095,,12/20/2013,19:59:46,36.6761374,-117.5552817,0.074852
12/4/13,19:27:42,36.6739383,-117.5527412,0.277866,,12/4/13,19:27:36,36.6746781,-117.5542576,0.184879,,12/20/2013,19:59:47,36.6761374,-117.5552818,0.074852
12/4/13,19:27:43,36.6739383,-117.5527411,0.265108,,12/4/13,19:27:37,36.6746781,-117.5542576,0.170046,,12/20/2013,19:59:48,36.6761374,-117.5552818,0.074852
12/4/13,19:27:44,36.6739383,-117.5527411,0.265108,,12/4/13,19:27:38,36.6746781,-117.5542576,0.170046,,12/20/2013,19:59:49,36.6761374,-117.5552818,0.087065
12/4/13,19:27:45,36.6739383,-117.5527411,0.256491,,12/4/13,19:27:39,36.6746781,-117.5542576,0.176784,,12/20/2013,19:59:50,36.6761374,-117.5552819,0.087065
12/4/13,19:27:46,36.6739383,-117.5527411,0.24102,,12/4/13,19:27:40,36.6746781,-117.5542575,0.176784,,12/20/2013,19:59:51,36.6761374,-117.5552819,0.099587
12/4/13,19:27:47,36.6739383,-117.552741,0.22984,,12/4/13,19:27:41,36.6746781,-117.5542575,0.162918,,12/20/2013,19:59:52,36.6761374,-117.555282,0.099587
12/4/13,19:27:48,36.6739383,-117.552741,0.219353,,12/4/13,19:27:42,36.6746781,-117.5542575,0.162918,,12/20/2013,19:59:53,36.6761374,-117.555282,0.087065
12/4/13,19:27:49,36.6739383,-117.552741,0.219353,,12/4/13,19:27:43,36.6746781,-117.5542575,0.14962,,12/20/2013,19:59:54,36.6761374,-117.555282,0.087065
12/4/13,19:27:50,36.6739383,-117.552741,0.22984,,12/4/13,19:27:44,36.6746781,-117.5542575,0.162918,,12/20/2013,19:59:55,36.6761374,-117.555282,0.099587
12/4/13,19:27:51,36.6739384,-117.5527409,0.219353,,12/4/13,19:27:45,36.6746782,-117.5542575,0.14962,,12/20/2013,19:59:56,36.6761374,-117.5552821,0.106315
12/4/13,19:27:52,36.6739384,-117.5527409,0.219353,,12/4/13,19:27:46,36.6746782,-117.5542575,0.14962,,12/20/2013,19:59:57,36.6761373,-117.5552821,0.099587
12/4/13,19:27:53,36.6739384,-117.5527409,0.219353,,12/4/13,19:27:47,36.6746782,-117.5542575,0.14962,,12/20/2013,19:59:58,36.6761373,-117.5552821,0.099587
12/4/13,19:27:54,36.6739384,-117.5527409,0.198658,,12/4/13,19:27:48,36.6746782,-117.5542575,0.128246,,12/20/2013,19:59:59,36.6761373,-117.5552821,0.099587
12/4/13,19:27:55,36.6739384,-117.5527409,0.187963,,12/4/13,19:27:49,36.6746782,-117.5542575,0.128246,,12/20/2013,20:00:00,36.6761373,-117.5552821,0.106315
12/4/13,19:27:56,36.6739384,-117.5527409,0.177637,,12/4/13,19:27:50,36.6746782,-117.5542575,0.115754,,12/20/2013,20:00:01,36.6761372,-117.5552821,0.106315
12/4/13,19:27:57,36.6739385,-117.5527409,0.187963,,12/4/13,19:27:51,36.6746782,-117.5542575,0.125444,,12/20/2013,20:00:02,36.6761372,-117.5552821,0.106315
12/4/13,19:27:58,36.6739384,-117.5527408,0.167747,,12/4/13,19:27:52,36.6746783,-117.5542574,0.104429,,12/20/2013,20:00:03,36.6761372,-117.5552821,0.106315
12/4/13,19:27:59,36.6739385,-117.5527409,0.156643,,12/4/13,19:27:53,36.6746782,-117.5542574,0.094688,,12/20/2013,20:00:04,36.6761372,-117.5552821,0.11832
12/4/13,19:28:00,36.6739385,-117.5527409,0.146563,,12/4/13,19:27:54,36.6746782,-117.5542574,0.094688,,12/20/2013,20:00:05,36.6761372,-117.5552822,0.11832
12/4/13,19:28:01,36.6739385,-117.5527409,0.12625,,12/4/13,19:27:55,36.6746782,-117.5542574,0.094487,,12/20/2013,20:00:06,36.6761372,-117.5552822,0.11832
12/4/13,19:28:02,36.6739384,-117.5527408,0.12625,,12/4/13,19:27:56,36.6746783,-117.5542574,0.085497,,12/20/2013,20:00:07,36.6761372,-117.5552822,0.11832
12/4/13,19:28:03,36.6739384,-117.5527408,0.115076,,12/4/13,19:27:57,36.6746783,-117.5542574,0.085497,,12/20/2013,20:00:08,36.6761372,-117.5552822,0.106315
12/4/13,19:28:04,36.6739384,-117.5527408,0.115076,,12/4/13,19:27:58,36.6746784,-117.5542574,0.085497,,12/20/2013,20:00:09,36.6761372,-117.5552822,0.11832
12/4/13,19:28:05,36.6739384,-117.5527408,0.104429,,12/4/13,19:27:59,36.6746784,-117.5542574,0.085497,,12/20/2013,20:00:10,36.6761372,-117.5552823,0.11832
12/4/13,19:28:06,36.6739384,-117.5527408,0.104429,,12/4/13,19:28:00,36.6746784,-117.5542573,0.085497,,12/20/2013,20:00:11,36.6761372,-117.5552823,0.112313
12/4/13,19:28:07,36.6739384,-117.5527408,0.104429,,12/4/13,19:28:01,36.6746784,-117.5542573,0.085497,,12/20/2013,20:00:12,36.6761372,-117.5552823,0.11832
12/4/13,19:28:08,36.6739384,-117.5527408,0.104429,,12/4/13,19:28:02,36.6746784,-117.5542573,0.07779,,12/20/2013,20:00:13,36.6761372,-117.5552823,0.125182
12/4/13,19:28:09,36.6739384,-117.5527408,0.094688,,12/4/13,19:28:03,36.6746784,-117.5542573,0.092439,,12/20/2013,20:00:14,36.6761372,-117.5552824,0.112313
12/4/13,19:28:10,36.6739384,-117.5527408,0.094688,,12/4/13,19:28:04,36.6746785,-117.5542573,0.10767,,12/20/2013,20:00:15,36.6761372,-117.5552824,0.112313
12/4/13,19:28:11,36.6739384,-117.5527408,0.094688,,12/4/13,19:28:05,36.6746786,-117.5542573,0.092439,,12/20/2013,20:00:16,36.6761372,-117.5552824,0.125182
12/4/13,19:28:12,36.6739384,-117.5527408,0.094688,,12/4/13,19:28:06,36.6746786,-117.5542573,0.10767,,12/20/2013,20:00:17,36.6761372,-117.5552825,0.121816
12/4/13,19:28:13,36.6739384,-117.5527408,0.104429,,12/4/13,19:28:07,36.6746786,-117.5542573,0.113364,,12/20/2013,20:00:18,36.6761373,-117.5552825,0.125182
12/4/13,19:28:14,36.6739385,-117.5527408,0.094487,,12/4/13,19:28:08,36.6746786,-117.5542572,0.10767,,12/20/2013,20:00:19,36.6761372,-117.5552825,0.138153
12/4/13,19:28:15,36.6739385,-117.5527408,0.083596,,12/4/13,19:28:09,36.6746786,-117.5542572,0.10767,,12/20/2013,20:00:20,36.6761372,-117.5552826,0.138153
12/4/13,19:28:16,36.6739384,-117.5527408,0.083596,,12/4/13,19:28:10,36.6746786,-117.5542572,0.123268,,12/20/2013,20:00:21,36.6761372,-117.5552826,0.138153
12/4/13,19:28:17,36.6739385,-117.5527408,0.083596,,12/4/13,19:28:11,36.6746787,-117.5542572,0.143561,,12/20/2013,20:00:22,36.6761372,-117.5552826,0.138153
12/4/13,19:28:18,36.6739385,-117.5527408,0.083596,,12/4/13,19:28:12,36.6746788,-117.5542572,0.128271,,12/20/2013,20:00:23,36.6761372,-117.5552827,0.138153
12/4/13,19:28:19,36.6739385,-117.5527408,0.073282,,12/4/13,19:28:13,36.6746788,-117.5542572,0.143561,,12/20/2013,20:00:24,36.6761372,-117.5552827,0.151201
12/4/13,19:28:20,36.6739385,-117.5527408,0.052214,,12/4/13,19:28:14,36.6746789,-117.5542572,0.113364,,12/20/2013,20:00:25,36.6761372,-117.5552828,0.151201
12/4/13,19:28:21,36.6739384,-117.5527408,0.043533,,12/4/13,19:28:15,36.6746787,-117.5542572,0.099013,,12/20/2013,20:00:26,36.6761372,-117.5552828,0.151201
12/4/13,19:28:22,36.6739384,-117.5527409,0.031563,,12/4/13,19:28:16,36.6746786,-117.5542572,0.120289,,12/20/2013,20:00:27,36.6761372,-117.5552829,0.151201
12/4/13,19:28:23,36.6739384,-117.5527409,0.042749,,12/4/13,19:28:17,36.6746787,-117.5542571,0.13443,,12/20/2013,20:00:28,36.6761372,-117.5552829,0.161757
12/4/13,19:28:24,36.6739385,-117.5527409,0.03589,,12/4/13,19:28:18,36.6746788,-117.5542571,0.13443,,12/20/2013,20:00:29,36.6761373,-117.555283,0.164306
12/4/13,19:28:25,36.6739385,-117.552741,0.03589,,12/4/13,19:28:19,36.6746788,-117.5542571,0.143561,,12/20/2013,20:00:30,36.6761372,-117.5552831,0.161757
12/4/13,19:28:26,36.6739385,-117.552741,0.021374,,12/4/13,19:28:20,36.6746789,-117.5542571,0.159123,,12/20/2013,20:00:31,36.6761373,-117.5552831,0.161757
12/4/13,19:28:27,36.6739384,-117.5527411,0.021374,,12/4/13,19:28:21,36.674679,-117.5542571,0.171249,,12/20/2013,20:00:32,36.6761373,-117.5552832,0.175099
12/4/13,19:28:28,36.6739384,-117.5527411,0.031563,,12/4/13,19:28:22,36.6746791,-117.5542572,0.171249,,12/20/2013,20:00:33,36.6761373,-117.5552833,0.175099
12/4/13,19:28:29,36.6739384,-117.5527412,0.026816,,12/4/13,19:28:23,36.6746791,-117.5542572,0.187469,,12/20/2013,20:00:34,36.6761373,-117.5552833,0.175099
12/4/13,19:28:30,36.6739383,-117.5527412,0.043533,,12/4/13,19:28:24,36.6746792,-117.5542572,0.203759,,12/20/2013,20:00:35,36.6761373,-117.5552833,0.174306
12/4/13,19:28:31,36.6739383,-117.5527412,0.043533,,12/4/13,19:28:25,36.6746794,-117.5542572,0.203759,,12/20/2013,20:00:36,36.6761374,-117.5552834,0.175099
12/4/13,19:28:32,36.6739383,-117.5527412,0.043533,,12/4/13,19:28:26,36.6746794,-117.5542572,0.220101,,12/20/2013,20:00:37,36.6761374,-117.5552834,0.175099
12/4/13,19:28:33,36.6739383,-117.5527412,0.043533,,12/4/13,19:28:27,36.6746795,-117.5542572,0.220101,,12/20/2013,20:00:38,36.6761374,-117.5552834,0.190644
12/4/13,19:28:34,36.6739383,-117.5527412,0.031563,,12/4/13,19:28:28,36.6746795,-117.5542572,0.236486,,12/20/2013,20:00:39,36.6761375,-117.5552835,0.190644
12/4/13,19:28:35,36.6739383,-117.5527411,0.031563,,12/4/13,19:28:29,36.6746796,-117.5542572,0.236486,,12/20/2013,20:00:40,36.6761375,-117.5552835,0.194243
12/4/13,19:28:36,36.6739385,-117.5527407,0.021374,,12/4/13,19:28:30,36.6746796,-117.5542572,0.252905,,12/20/2013,20:00:41,36.6761375,-117.5552835,0.194243
12/4/13,19:28:37,36.6739384,-117.5527408,0.031563,,12/4/13,19:28:31,36.6746797,-117.5542572,0.234578,,12/20/2013,20:00:42,36.6761375,-117.5552835,0.199173
12/4/13,19:28:38,36.6739383,-117.552741,0.064123,,12/4/13,19:28:32,36.6746797,-117.5542572,0.267678,,12/20/2013,20:00:43,36.6761376,-117.5552835,0.211858
12/4/13,19:28:39,36.6739382,-117.5527412,0.051706,,12/4/13,19:28:33,36.6746798,-117.5542572,0.267678,,12/20/2013,20:00:44,36.6761376,-117.5552836,0.41654
12/4/13,19:28:40,36.6739382,-117.552741,0.049937,,12/4/13,19:28:34,36.6746798,-117.5542572,0.284245,,12/20/2013,20:00:45,36.6761376,-117.5552836,0.41654
12/4/13,19:28:41,36.6739382,-117.5527409,0.031563,,12/4/13,19:28:35,36.6746799,-117.5542572,0.267678,,12/20/2013,20:00:46,36.6761376,-117.5552836,0.429781
12/4/13,19:28:42,36.6739383,-117.552741,0.064123,,12/4/13,19:28:36,36.6746799,-117.5542572,0.267678,,12/20/2013,20:00:47,36.6761376,-117.5552837,0.429781
12/4/13,19:28:43,36.6739381,-117.5527411,0.042749,,12/4/13,19:28:37,36.6746799,-117.5542572,0.267678,,12/20/2013,20:00:48,36.6761376,-117.5552837,0.217663
12/4/13,19:28:44,36.6739382,-117.552741,0.03589,,12/4/13,19:28:38,36.67468,-117.5542572,0.267678,,12/20/2013,20:00:49,36.6761377,-117.5552837,0.217663
12/4/13,19:28:45,36.6739382,-117.5527409,0.042749,,12/4/13,19:28:39,36.67468,-117.5542572,0.267678,,12/20/2013,20:00:50,36.6761377,-117.5552838,0.217663
12/4/13,19:28:46,36.6739382,-117.552741,0.03589,,12/4/13,19:28:40,36.67468,-117.5542571,0.267678,,12/20/2013,20:00:51,36.6761377,-117.5552838,0.217663
12/4/13,19:28:47,36.6739382,-117.5527409,0.026816,,12/4/13,19:28:41,36.67468,-117.5542571,0.267678,,12/20/2013,20:00:52,36.6761377,-117.5552838,0.217663
12/4/13,19:28:48,36.6739384,-117.5527406,0.099587,,12/4/13,19:28:42,36.67468,-117.5542571,0.284245,,12/20/2013,20:00:53,36.6761377,-117.5552838,0.419523
12/4/13,19:28:49,36.6739386,-117.5527401,0.157813,,12/4/13,19:28:43,36.6746801,-117.5542571,0.267678,,12/20/2013,20:00:54,36.6761377,-117.5552838,0.419523
